,kenteken,voertuigsoort,merk,handelsbenaming,vervaldatum_apk,datum_tenaamstelling,inrichting,aantal_zitplaatsen,eerste_kleur,massa_ledig_voertuig,toegestane_maximum_massa_voertuig,massa_rijklaar,datum_eerste_toelating,datum_eerste_tenaamstelling_in_nederland,wacht_op_keuren,wam_verzekerd,aantal_deuren,aantal_wielen,afstand_hart_koppeling_tot_achterzijde_voertuig,afstand_voorzijde_voertuig_tot_hart_koppeling,lengte,breedte,europese_voertuigcategorie,plaats_chassisnummer,technische_max_massa_voertuig,typegoedkeuringsnummer,variant,uitvoering,volgnummer_wijziging_eu_typegoedkeuring,vermogen_massarijklaar,wielbasis,export_indicator,openstaande_terugroepactie_indicator,taxi_indicator,jaar_laatste_registratie_tellerstand,maximum_massa_samenstelling,tellerstandoordeel,aantal_rolstoelplaatsen,code_toelichting_tellerstandoordeel,api_gekentekende_voertuigen_assen,tenaamstellen_mogelijk,vervaldatum_apk_dt,api_gekentekende_voertuigen_brandstof,api_gekentekende_voertuigen_carrosserie,datum_tenaamstelling_dt,datum_eerste_toelating_dt,api_gekentekende_voertuigen_carrosserie_specifiek,api_gekentekende_voertuigen_voertuigklasse,datum_eerste_tenaamstelling_in_nederland_dt
828,2TJT47,Personenauto,BMW I,I3,2022-11-01,2021-11-05,sedan,4,GRIJS,1170,1620,1270,20140305,20140305,Geen verstrekking in Open Data,Ja,4,4,0,0,400,0,M1,r. voorzitting,1620,e1*2007/46*1213*02,1Z21,0A040000,0,0.06,257,Nee,Nee,Nee,2022,0,Logisch,0,00,https://opendata.rdw.nl/resource/3huj-srit.json,Ja,2022-11-01,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,2021-11-05,2014-03-05,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,2014-03-05
829,2TKF07,Personenauto,BMW I,I3,2023-03-12,2018-11-07,sedan,4,GRIJS,1170,1620,1270,20140312,20140312,Geen verstrekking in Open Data,Ja,4,4,0,0,400,0,M1,r. voorzitting,1620,e1*2007/46*1213*02,1Z21,0A040000,0,0.06,257,Nee,Nee,Nee,2022,0,Logisch,0,00,https://opendata.rdw.nl/resource/3huj-srit.json,Ja,2023-03-12,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,2018-11-07,2014-03-12,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,2014-03-12
830,2TKJ37,Personenauto,SMART,ELECTRIC DRIVE,2023-04-09,2014-03-19,coupe,2,ZWART,875,1150,975,20140319,20140319,Geen verstrekking in Open Data,Ja,2,4,0,0,0,0,M1,r. bodemplaat,1150,e1*2007/46*0540*04,43E3Z0,ZYAAA200,0,0.04,187,Nee,Nee,Nee,2022,0,Logisch,0,00,https://opendata.rdw.nl/resource/3huj-srit.json,Ja,2023-04-09,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,2014-03-19,2014-03-19,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,2014-03-19
831,2TKP87,Personenauto,TESLA MOTORS,MODEL S,2023-03-20,2019-01-04,hatchback,5,WIT,2075,2590,2175,20140320,20140320,Geen verstrekking in Open Data,Ja,5,4,0,0,497,0,M1,r. motorruimte,2590,e4*2007/46*0667*00,85,P19,0,0.03,296,Nee,Ja,Nee,2022,0,Logisch,0,00,https://opendata.rdw.nl/resource/3huj-srit.json,Ja,2023-03-20,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,2019-01-04,2014-03-20,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,2014-03-20
832,2TKP88,Personenauto,TESLA MOTORS,MODEL S,2023-05-01,2021-02-03,hatchback,5,BLAUW,2075,2590,2175,20140320,20140320,Geen verstrekking in Open Data,Ja,5,4,0,0,497,0,M1,r. motorruimte,2590,e4*2007/46*0667*00,85,P21,0,0.03,296,Nee,Nee,Nee,2022,0,Logisch,0,00,https://opendata.rdw.nl/resource/3huj-srit.json,Ja,2023-05-01,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,2021-02-03,2014-03-20,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,2014-03-20
833,2TKS17,Personenauto,BMW I,I3,2023-03-18,2021-02-15,sedan,4,GRIJS,1170,1620,1270,20140311,20140311,Geen verstrekking in Open Data,Ja,4,4,0,0,400,0,M1,r. voorzitting,1620,e1*2007/46*1213*02,1Z21,0A040000,0,0.06,257,Nee,Nee,Nee,2022,0,Logisch,0,00,https://opendata.rdw.nl/resource/3huj-srit.json,Ja,2023-03-18,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,2021-02-15,2014-03-11,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,2014-03-11
834,2TKT34,Personenauto,TESLA MOTORS,MODEL S,2023-04-12,2014-03-21,hatchback,5,GRIJS,2075,2590,2175,20140321,20140321,Geen verstrekking in Open Data,Ja,5,4,0,0,497,0,M1,r. motorruimte,2590,e4*2007/46*0667*00,85,P19,0,0.03,296,Nee,Nee,Nee,2022,0,Logisch,0,00,https://opendata.rdw.nl/resource/3huj-srit.json,Ja,2023-04-12,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,2014-03-21,2014-03-21,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,2014-03-21
835,2TKZ52,Personenauto,NISSAN,NISSAN LEAF,2023-04-01,2019-01-26,MPV,5,GRIJS,1405,1945,1505,20140328,20140328,Geen verstrekking in Open Data,Ja,4,4,0,0,445,0,M1,r. schutbord,1945,e11*2007/46*0230*05,A,A02,0,0.05,270,Nee,Nee,Nee,2022,0,Logisch,0,00,https://opendata.rdw.nl/resource/3huj-srit.json,Ja,2023-04-01,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,2019-01-26,2014-03-28,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,2014-03-28
836,2TLF33,Personenauto,VOLKSWAGEN,UP,2023-03-18,2019-08-23,hatchback,4,WIT,1114,1500,1214,20140318,20140318,Geen verstrekking in Open Data,Ja,5,4,0,0,0,0,M1,r. motorruimte,1500,e13*2007/46*1167*10,ABEABA,FA1FA1CZ0020GAVR0N1EVW,0,0.05,242,Nee,Nee,Nee,2022,0,Logisch,0,00,https://opendata.rdw.nl/resource/3huj-srit.json,Ja,2023-03-18,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,2019-08-23,2014-03-18,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,2014-03-18
837,2TLK72,Personenauto,RENAULT,ZOE,2023-04-04,2021-08-11,hatchback,5,ZWART,1403,1943,1503,20140328,20140328,Geen verstrekking in Open Data,Ja,4,4,0,0,409,0,M1,r. kofferruimte,1943,e2*2007/46*0251*01,AGV,AGVYA1,0,0.03,259,Nee,Nee,Nee,2022,0,Logisch,0,00,https://opendata.rdw.nl/resource/3huj-srit.json,Ja,2023-04-04,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,2021-08-11,2014-03-28,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,2014-03-28
838,2TNG03,Personenauto,NISSAN,NISSAN LEAF,2023-04-01,2016-02-05,MPV,5,ZWART,1405,1945,1505,20140328,20140328,Geen verstrekking in Open Data,Ja,4,4,0,0,445,0,M1,r. schutbord,1945,e11*2007/46*0230*05,A,A02,0,0.05,270,Nee,Nee,Nee,2022,0,Logisch,0,00,https://opendata.rdw.nl/resource/3huj-srit.json,Ja,2023-04-01,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,2016-02-05,2014-03-28,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,2014-03-28
839,2TNG04,Personenauto,NISSAN,NISSAN LEAF,2023-03-28,2015-11-10,MPV,5,ZWART,1405,1945,1505,20140328,20140328,Geen verstrekking in Open Data,Ja,4,4,0,0,445,0,M1,r. schutbord,1945,e11*2007/46*0230*05,A,A02,0,0.05,270,Nee,Nee,Nee,2022,0,Logisch,0,00,https://opendata.rdw.nl/resource/3huj-srit.json,Ja,2023-03-28,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,2015-11-10,2014-03-28,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,2014-03-28
840,2TNG67,Personenauto,RENAULT,ZOE,2022-12-19,2020-02-10,hatchback,5,GRIJS,1403,1943,1503,20140331,20140331,Geen verstrekking in Open Data,Ja,4,4,0,0,409,0,M1,r. kofferruimte,1943,e2*2007/46*0251*01,AGV,AGVYA0,0,0.03,259,Nee,Nee,Nee,2022,0,Logisch,0,00,https://opendata.rdw.nl/resource/3huj-srit.json,Ja,2022-12-19,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,2020-02-10,2014-03-31,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,2014-03-31
841,2TNG68,Personenauto,RENAULT,ZOE,2023-04-07,2022-04-13,hatchback,5,WIT,1403,1943,1503,20140407,20140407,Geen verstrekking in Open Data,Ja,4,4,0,0,409,0,M1,r. kofferruimte,1943,e2*2007/46*0251*01,AGV,AGVYA0,0,0.03,259,Nee,Nee,Nee,2022,0,Logisch,0,00,https://opendata.rdw.nl/resource/3huj-srit.json,Ja,2023-04-07,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,2022-04-13,2014-04-07,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,2014-04-07
842,2TNT94,Personenauto,TESLA MOTORS,MODEL S,2023-04-17,2018-12-31,hatchback,5,WIT,2075,2590,2175,20140414,20140414,Geen verstrekking in Open Data,Ja,5,4,0,0,497,0,M1,r. motorruimte,2590,e4*2007/46*0667*00,85,P21,0,0.03,296,Nee,Nee,Nee,2022,0,Logisch,0,00,https://opendata.rdw.nl/resource/3huj-srit.json,Ja,2023-04-17,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,2018-12-31,2014-04-14,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,2014-04-14
843,2TPJ71,Personenauto,TESLA MOTORS,MODEL S,2023-05-20,2019-12-17,hatchback,5,GRIJS,2075,2590,2175,20140403,20140403,Geen verstrekking in Open Data,Ja,5,4,0,0,497,0,M1,r. motorruimte,2590,e4*2007/46*0667*00,85,P21P,0,0.03,296,Nee,Nee,Nee,2022,0,Logisch,0,00,https://opendata.rdw.nl/resource/3huj-srit.json,Ja,2023-05-20,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,2019-12-17,2014-04-03,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,2014-04-03
844,2TPN02,Personenauto,BMW I,I3,2023-06-19,2022-01-04,sedan,4,GRIJS,1170,1620,1270,20140411,20140411,Geen verstrekking in Open Data,Ja,4,4,0,0,400,0,M1,r. voorzitting,1620,e1*2007/46*1213*02,1Z21,0A040000,0,0.06,257,Nee,Nee,Nee,2022,0,Logisch,0,00,https://opendata.rdw.nl/resource/3huj-srit.json,Ja,2023-06-19,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,2022-01-04,2014-04-11,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,2014-04-11
845,2TPX48,Personenauto,RENAULT,ZOE,2023-04-22,2020-04-09,hatchback,5,WIT,1403,1943,1503,20140422,20140422,Geen verstrekking in Open Data,Ja,4,4,0,0,409,0,M1,r. kofferruimte,1943,e2*2007/46*0251*01,AGV,AGVYA0,0,0.03,259,Nee,Nee,Nee,2022,0,Logisch,0,00,https://opendata.rdw.nl/resource/3huj-srit.json,Ja,2023-04-22,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,2020-04-09,2014-04-22,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,2014-04-22
846,2TPX49,Personenauto,RENAULT,ZOE,2023-07-24,2020-07-30,hatchback,5,BLAUW,1403,1943,1503,20140412,20140412,Geen verstrekking in Open Data,Ja,4,4,0,0,409,0,M1,r. kofferruimte,1943,e2*2007/46*0251*01,AGV,AGVYA0,0,0.03,259,Nee,Nee,Nee,2022,0,Logisch,0,00,https://opendata.rdw.nl/resource/3huj-srit.json,Ja,2023-07-24,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,2020-07-30,2014-04-12,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,2014-04-12
847,2TRH97,Personenauto,BMW I,I3,2023-04-18,2020-09-26,sedan,4,GRIJS,1170,1620,1270,20140418,20140418,Geen verstrekking in Open Data,Ja,4,4,0,0,400,0,M1,r. voorzitting,1620,e1*2007/46*1213*02,1Z21,0A040000,0,0.06,257,Nee,Nee,Nee,2022,0,Logisch,0,00,https://opendata.rdw.nl/resource/3huj-srit.json,Ja,2023-04-18,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,2020-09-26,2014-04-18,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,2014-04-18
848,2TRS47,Personenauto,SMART,ELECTRIC DRIVE,2023-02-02,2022-02-03,coupe,2,ZWART,875,1150,975,20140430,20140430,Geen verstrekking in Open Data,Ja,2,4,0,0,0,0,M1,r. bodemplaat,1150,e1*2007/46*0540*04,43E3Y0,ZYAAA200,0,0.04,187,Nee,Nee,Nee,2022,0,Logisch,0,00,https://opendata.rdw.nl/resource/3huj-srit.json,Ja,2023-02-02,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,2022-02-03,2014-04-30,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,2014-04-30
849,2TTX20,Personenauto,SMART,ELECTRIC DRIVE,2023-03-15,2019-02-22,coupe,2,WIT,875,1150,975,20140523,20140523,Geen verstrekking in Open Data,Ja,2,4,0,0,0,0,M1,r. bodemplaat,1150,e1*2007/46*0540*05,43E3Z0,ZYAAA200,0,0.04,187,Nee,Nee,Nee,2022,0,Logisch,0,00,https://opendata.rdw.nl/resource/3huj-srit.json,Ja,2023-03-15,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,2019-02-22,2014-05-23,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,2014-05-23
850,2TVL17,Personenauto,NISSAN,NISSAN LEAF,2023-01-04,2019-12-23,MPV,5,GRIJS,1405,1945,1505,20140531,20140531,Geen verstrekking in Open Data,Ja,4,4,0,0,445,0,M1,r. schutbord,1945,e11*2007/46*0230*05,A,A02,0,0.05,270,Nee,Nee,Nee,2022,0,Logisch,0,00,https://opendata.rdw.nl/resource/3huj-srit.json,Ja,2023-01-04,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,2019-12-23,2014-05-31,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,2014-05-31
851,2TVL18,Personenauto,NISSAN,NISSAN LEAF,2023-05-23,2022-10-03,MPV,5,WIT,1405,1945,1505,20140523,20140523,Geen verstrekking in Open Data,Ja,4,4,0,0,445,0,M1,r. schutbord,1945,e11*2007/46*0230*05,A,A02,0,0.05,270,Nee,Nee,Nee,2022,0,Logisch,0,00,https://opendata.rdw.nl/resource/3huj-srit.json,Ja,2023-05-23,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,2022-10-03,2014-05-23,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,2014-05-23
852,2TZH20,Personenauto,RENAULT,ZOE,2023-07-07,2022-07-02,hatchback,5,BLAUW,1403,1943,1503,20140614,20140614,Geen verstrekking in Open Data,Ja,4,4,0,0,409,0,M1,r. kofferruimte,1943,e2*2007/46*0251*00,AGV,AGVYA0,0,0.03,259,Nee,Nee,Nee,2022,0,Logisch,0,00,https://opendata.rdw.nl/resource/3huj-srit.json,Ja,2023-07-07,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,2022-07-02,2014-06-14,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,2014-06-14
853,2TZH21,Personenauto,RENAULT,ZOE,2023-07-10,2020-09-18,hatchback,5,GRIJS,1403,1943,1503,20140612,20140612,Geen verstrekking in Open Data,Ja,4,4,0,0,409,0,M1,r. kofferruimte,1943,e2*2007/46*0251*01,AGV,AGVYA1,0,0.03,259,Nee,Nee,Nee,2021,0,Logisch,0,00,https://opendata.rdw.nl/resource/3huj-srit.json,Ja,2023-07-10,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,2020-09-18,2014-06-12,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,2014-06-12
854,2TZK26,Personenauto,RENAULT,ZOE,2022-11-16,2017-11-16,hatchback,5,ZWART,1403,1943,1503,20140612,20140612,Geen verstrekking in Open Data,Ja,4,4,0,0,409,0,M1,r. kofferruimte,1943,e2*2007/46*0251*01,AGV,AGVYA0,0,0.03,259,Nee,Nee,Nee,2021,0,Logisch,0,00,https://opendata.rdw.nl/resource/3huj-srit.json,Ja,2022-11-16,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,2017-11-16,2014-06-12,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,2014-06-12
855,2TZN54,Personenauto,RENAULT,ZOE,2023-09-18,2019-09-19,hatchback,5,GRIJS,1403,1943,1503,20140614,20140614,Geen verstrekking in Open Data,Ja,4,4,0,0,409,0,M1,r. kofferruimte,1943,e2*2007/46*0251*01,AGV,AGVYA0,0,0.03,259,Nee,Nee,Nee,2022,0,Logisch,0,00,https://opendata.rdw.nl/resource/3huj-srit.json,Ja,2023-09-18,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,2019-09-19,2014-06-14,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,2014-06-14
856,2TZN55,Personenauto,RENAULT,ZOE,2023-06-20,2014-06-20,hatchback,5,WIT,1403,1943,1503,20140620,20140620,Geen verstrekking in Open Data,Ja,4,4,0,0,409,0,M1,r. kofferruimte,1943,e2*2007/46*0251*01,AGV,AGVYA1,0,0.03,259,Nee,Nee,Nee,2022,0,Logisch,0,00,https://opendata.rdw.nl/resource/3huj-srit.json,Ja,2023-06-20,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,2014-06-20,2014-06-20,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,2014-06-20
857,2XFX37,Personenauto,NISSAN,NISSAN LEAF,2023-07-18,2018-11-23,MPV,5,GRIJS,1405,1945,1505,20140718,20140718,Geen verstrekking in Open Data,Ja,4,4,0,0,445,0,M1,r. schutbord,1945,e11*2007/46*0230*05,A,A02,0,0.05,270,Nee,Nee,Nee,2022,0,Logisch,0,00,https://opendata.rdw.nl/resource/3huj-srit.json,Ja,2023-07-18,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,2018-11-23,2014-07-18,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,2014-07-18
858,2XFX38,Personenauto,NISSAN,NISSAN LEAF,2023-07-26,2018-07-31,MPV,5,WIT,1405,1945,1505,20140726,20140726,Geen verstrekking in Open Data,Ja,4,4,0,0,445,0,M1,r. schutbord,1945,e11*2007/46*0230*06,A,A02,0,0.05,270,Nee,Nee,Nee,2022,1945,Logisch,0,00,https://opendata.rdw.nl/resource/3huj-srit.json,Ja,2023-07-26,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,2018-07-31,2014-07-26,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,2014-07-26
859,2XFX64,Personenauto,RENAULT,ZOE,2023-07-19,2021-03-12,hatchback,5,WIT,1403,1943,1503,20140715,20140715,Geen verstrekking in Open Data,Ja,4,4,0,0,409,0,M1,r. kofferruimte,1943,e2*2007/46*0251*01,AGV,AGVYA1,0,0.03,259,Nee,Nee,Nee,2022,0,Logisch,0,00,https://opendata.rdw.nl/resource/3huj-srit.json,Ja,2023-07-19,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,2021-03-12,2014-07-15,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,2014-07-15
860,2XFX65,Personenauto,RENAULT,ZOE,2023-07-18,2020-09-17,hatchback,5,ZWART,1403,1943,1503,20140716,20140716,Geen verstrekking in Open Data,Ja,4,4,0,0,409,0,M1,r. kofferruimte,1943,e2*2007/46*0251*01,AGV,AGVYA1,0,0.03,259,Nee,Nee,Nee,2022,0,Logisch,0,00,https://opendata.rdw.nl/resource/3huj-srit.json,Ja,2023-07-18,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,2020-09-17,2014-07-16,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,2014-07-16
861,2XGD26,Personenauto,CITROEN,C-ZERO,2023-06-15,2014-07-21,MPV,4,WIT,1040,1450,1140,20140721,20140721,Geen verstrekking in Open Data,Ja,4,4,0,0,348,0,M1,r. kofferruimte,1450,e2*2007/46*0068*02,NZKY,Z,0,0.03,255,Nee,Ja,Nee,2021,0,Logisch,0,00,https://opendata.rdw.nl/resource/3huj-srit.json,Ja,2023-06-15,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,2014-07-21,2014-07-21,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,2014-07-21
862,2XGD27,Personenauto,CITROEN,C-ZERO,2023-07-21,2019-10-05,MPV,4,WIT,1040,1450,1140,20140721,20140721,Geen verstrekking in Open Data,Ja,4,4,0,0,348,0,M1,r. kofferruimte,1450,e2*2007/46*0068*02,NZKY,Z,0,0.03,255,Nee,Ja,Nee,2022,0,Logisch,0,00,https://opendata.rdw.nl/resource/3huj-srit.json,Ja,2023-07-21,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,2019-10-05,2014-07-21,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,2014-07-21
863,2XGD28,Personenauto,CITROEN,C-ZERO,2023-06-15,2014-07-21,MPV,4,WIT,1040,1450,1140,20140721,20140721,Geen verstrekking in Open Data,Ja,4,4,0,0,348,0,M1,r. kofferruimte,1450,e2*2007/46*0068*02,NZKY,Z,0,0.03,255,Nee,Ja,Nee,2021,0,Logisch,0,00,https://opendata.rdw.nl/resource/3huj-srit.json,Ja,2023-06-15,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,2014-07-21,2014-07-21,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,2014-07-21
864,2XGD29,Personenauto,CITROEN,C-ZERO,2023-06-15,2014-07-21,MPV,4,WIT,1040,1450,1140,20140721,20140721,Geen verstrekking in Open Data,Ja,4,4,0,0,348,0,M1,r. kofferruimte,1450,e2*2007/46*0068*02,NZKY,Z,0,0.03,255,Nee,Ja,Nee,2021,0,Logisch,0,00,https://opendata.rdw.nl/resource/3huj-srit.json,Ja,2023-06-15,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,2014-07-21,2014-07-21,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,2014-07-21
865,2XGF19,Personenauto,BMW I,I3,2023-10-18,2022-02-05,sedan,4,GRIJS,1170,1620,1270,20140725,20140725,Geen verstrekking in Open Data,Ja,4,4,0,0,400,0,M1,r. voorzitting,1620,e1*2007/46*1213*03,1Z21,0A040000,0,0.06,257,Nee,Nee,Nee,2022,0,Logisch,0,00,https://opendata.rdw.nl/resource/3huj-srit.json,Ja,2023-10-18,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,2022-02-05,2014-07-25,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,2014-07-25
866,2XGV28,Personenauto,NISSAN,NISSAN LEAF,2023-07-26,2022-08-17,MPV,5,GRIJS,1405,1945,1505,20140726,20140726,Geen verstrekking in Open Data,Ja,4,4,0,0,445,0,M1,r. schutbord,1945,e11*2007/46*0230*05,A,A02,0,0.05,270,Nee,Nee,Nee,2022,0,Logisch,0,00,https://opendata.rdw.nl/resource/3huj-srit.json,Ja,2023-07-26,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,2022-08-17,2014-07-26,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,2014-07-26
867,2XGV29,Personenauto,NISSAN,NISSAN LEAF,2023-07-31,2015-11-17,MPV,5,WIT,1405,1945,1505,20140731,20140731,Geen verstrekking in Open Data,Ja,4,4,0,0,445,0,M1,r. schutbord,1945,e11*2007/46*0230*05,A,A02,0,0.05,270,Nee,Nee,Nee,2022,0,Logisch,0,00,https://opendata.rdw.nl/resource/3huj-srit.json,Ja,2023-07-31,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,2015-11-17,2014-07-31,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,2014-07-31
